Building ID,Max Height,Min Height,Avg Height,Stddev Height,Num Points,Avg Height Diff,Difference,Frequency
v0.1-NLD.9.4_1-152384,17.58300018,13.92000008,15.91403675,1.05031395,161,-0.635962486,,
v0.1-NLD.9.4_1-139484,16.93499947,0.389999986,10.42195511,5.600644112,631,-4.3113451,,
v0.1-NLD.9.4_1-110085,15.86800003,2.427000046,12.99114323,2.651837349,77,10.46056366,,
v0.1-NLD.9.4_1-134896,15.77600002,2.920000076,7.824809074,4.226449966,79,4.906449318,,
v0.1-NLD.9.4_1-140106,11.6619997,8.048999786,9.920182228,0.856236279,11,6.940042496,,
v0.1-NLD.9.4_1-12686,12.27900028,2.298000097,6.167539597,4.374540329,63,3.694499493,,
v0.1-NLD.9.4_1-97280,17.78300095,7.257999897,15.31017494,2.513343096,23,12.4185648,,
v0.1-NLD.9.4_1-70370,17.07299995,13.57999992,16.04361916,0.913704276,199,-0.561580658,,
v0.1-NLD.9.4_1-103881,16.81200027,13.58500004,15.96353531,0.868392825,187,-0.518764496,,
v0.1-NLD.9.4_1-130714,3.657000065,3.657000065,3.657000065,0,1,-0.057509899,,
v0.1-NLD.9.4_1-74267,2.799000025,1.99000001,2.628177404,0.120800763,62,0.219877481,,
v0.1-NLD.9.4_1-154127,16.24500084,12.24400043,14.5596838,0.636012077,278,-0.05221653,,
v0.1-NLD.9.4_1-80949,16.19599915,3.319999933,14.00004959,2.612159252,316,-0.708350182,,
v0.1-NLD.9.4_1-37008,16.12700081,2.819000006,11.55146217,4.94013834,458,-2.741737366,,
v0.1-NLD.9.4_1-65763,16.19599915,12.18500042,14.67365074,0.589586318,257,-0.097848892,,
v0.1-NLD.9.4_1-80349,15.97799969,0.291999996,9.95164299,6.060581207,435,-3.874357224,,
v0.1-NLD.9.4_1-8582,16.05500031,0.43900001,13.2589016,3.563169241,296,-0.931898117,,
v0.1-NLD.9.4_1-124710,16.63800049,12.23799992,14.72331333,1.11137867,306,-0.288386345,,
v0.1-NLD.9.4_1-22033,16.06599998,12.23200035,14.73441315,1.044959545,252,0.240612984,,
v0.1-NLD.9.4_1-108070,8.107000351,2.292999983,4.481948376,1.674195766,97,1.613158464,,
v0.1-NLD.9.4_1-102955,16.66799927,10.46500015,14.01671028,0.994735777,301,0.924110413,,
v0.1-NLD.9.4_1-114043,6.921000004,0.632000029,3.362556934,0.690887153,97,0.580476999,,
v0.1-NLD.9.4_1-134655,16.69799995,10.47500038,15.14838886,1.378389001,304,2.006388664,,
v0.1-NLD.9.4_1-50064,6.290999889,3.09800005,3.777608871,0.983258009,87,0.941328764,,
v0.1-NLD.9.4_1-93753,16.87000084,10.40299988,14.49773884,1.060454726,306,1.442439079,,
v0.1-NLD.9.4_1-73318,3.325999975,0.893999994,3.183584213,0.246400297,89,0.324844122,,
v0.1-NLD.9.4_1-43974,17.88400078,10.26099968,14.85275936,1.601151109,308,1.75385952,,
v0.1-NLD.9.4_1-122084,18.1609993,10.52499962,13.79170132,1.056901097,316,0.747501373,,
v0.1-NLD.9.4_1-78090,22.62700081,16.00099945,19.02657127,1.692385793,1404,0.008171082,,
v0.1-NLD.9.4_1-44915,16.85199928,3.086999893,13.32404709,4.046403885,278,-2.34565258,,
v0.1-NLD.9.4_1-13420,17.10099983,0.670000017,15.32197762,1.531811833,229,-0.951023102,,
v0.1-NLD.9.4_1-76209,16.99900055,8.086999893,15.38292694,1.248499513,230,-0.978273392,,
v0.1-NLD.9.4_1-83597,16.92499924,1.763000011,13.54750156,3.847644806,275,-2.117598534,,
v0.1-NLD.9.4_1-160486,16.31100082,0.564999998,13.75480175,3.663267851,253,-1.42209816,,
v0.1-NLD.9.4_1-36414,16.47400093,0.400999993,14.41466522,1.894838333,239,-0.608735085,,
v0.1-NLD.9.4_1-97954,16.47400093,12.4829998,14.84833241,0.985021234,169,-0.355967522,,
v0.1-NLD.9.4_1-60,17.57900047,10.17000008,15.30186653,0.924158454,278,-0.16953373,,
v0.1-NLD.9.4_1-25395,16.56399918,9.786000252,15.2127676,0.938067079,246,-0.099932671,,
v0.1-NLD.9.4_1-79079,17.05500031,9.734000206,14.9636097,1.088147283,269,-0.25868988,,
v0.1-NLD.9.4_1-42222,16.39100075,11.22799969,14.13643932,1.184443116,175,-0.677160263,,
v0.1-NLD.9.4_1-98601,17.05699921,13.07900047,15.18887043,1.163315296,233,-0.596629143,,
v0.1-NLD.9.4_1-17386,17.10199928,13.15999985,15.6502924,0.977171779,459,-0.127408028,,
v0.1-NLD.9.4_1-71030,16.9489994,13.70199966,15.33004665,0.853280663,298,0.081946373,,
v0.1-NLD.9.4_1-129443,17.1439991,1.799000025,15.43073845,1.28226912,245,-0.174061775,,
v0.1-NLD.9.4_1-117463,16.82999992,0.432999998,14.61707973,2.133841276,253,-0.155520439,,
v0.1-NLD.9.4_1-63109,17.47500038,12.72999954,15.33531761,0.923332334,301,0.218617439,,
v0.1-NLD.9.4_1-5923,17.49600029,2.61500001,10.83838463,5.88432169,1072,-5.536315918,,
v0.1-NLD.9.4_1-35387,17.54599953,13.05200005,16.05966187,0.862188756,181,-0.076637268,,
v0.1-NLD.9.4_1-26013,17.45599937,14.19799995,16.12493134,0.676484406,157,-0.480669022,,
v0.1-NLD.9.4_1-99359,18.49500084,11.88799953,16.73009872,1.134252548,211,-0.639400482,,
v0.1-NLD.9.4_1-114961,18.71299934,14.02600002,16.41671944,1.343740106,192,-0.791280746,,
v0.1-NLD.9.4_1-164693,18.80800056,14.14500046,16.6229496,1.391049862,200,-0.873649597,,
v0.1-NLD.9.4_1-138237,18.67399979,14.61299992,16.93795776,1.058280587,259,0.003757477,,
v0.1-NLD.9.4_1-167309,16.58099937,12.70400047,15.54930687,0.62882781,355,0.26010704,,
v0.1-NLD.9.4_1-65394,17.13800049,11.61999989,15.52674198,1.300884485,271,-0.686558723,,
v0.1-NLD.9.4_1-49682,16.6590004,12.69200039,14.69473934,0.794125259,295,-0.015360832,,
v0.1-NLD.9.4_1-128704,16.56699944,3.884000063,14.33975315,2.028790951,328,-0.778746605,,
v0.1-NLD.9.4_1-107191,16.38299942,12.67599964,14.63097858,0.878908336,311,-0.342821121,,
v0.1-NLD.9.4_1-88734,17.9470005,6.099999905,15.6779871,1.35808897,381,-1.258112907,,
v0.1-NLD.9.4_1-63412,33.85300064,0.363000005,13.35542202,10.16208267,7682,-7.442378044,,
v0.1-NLD.9.4_1-155103,30.89800072,0.958000004,24.26974106,3.126404524,8820,0.46844101,,
v0.1-NLD.9.4_1-88695,20.16200066,16.53000069,17.91785049,1.145673513,2460,0.763450623,,
v0.1-NLD.9.4_1-141068,17.43300056,11.23499966,14.0207653,0.998267293,402,0.167165756,,
v0.1-NLD.9.4_1-57111,19.45299911,3.612999916,13.89362621,5.260328293,268,10.66636658,,
v0.1-NLD.9.4_1-90836,15.84799957,11.25699997,14.00103092,0.976898611,424,0.129031181,,
v0.1-NLD.9.4_1-64954,20.06100082,12.72700024,17.73085403,1.53615284,1168,-0.340446472,,
v0.1-NLD.9.4_1-151708,17.87700081,11.42199993,14.29445267,0.628593147,583,0.456652641,,
v0.1-NLD.9.4_1-86947,20.02199936,12.72700024,17.76933289,1.532669306,1201,-0.239967346,,
v0.1-NLD.9.4_1-101424,17.64800072,11.32499981,15.50806522,1.805630565,425,-0.685534477,,
v0.1-NLD.9.4_1-43522,16.0739994,9.770000458,14.31250858,1.320870876,226,-0.527091026,,
v0.1-NLD.9.4_1-97281,16.55500031,10.97599983,14.41188049,1.013397455,218,-0.537419319,,
v0.1-NLD.9.4_1-88694,16.06800079,12.54300022,14.59931374,0.929869533,213,-0.546686172,,
v0.1-NLD.9.4_1-148826,15.71899986,1.723999977,14.28939247,1.265042067,217,-0.656707764,,
v0.1-NLD.9.4_1-26636,16.18199921,12.97599983,14.82970047,0.73494947,243,-0.020199776,,
v0.1-NLD.9.4_1-55573,16.2689991,12.45400047,14.42230034,0.925047338,210,-0.256400108,,
v0.1-NLD.9.4_1-151521,15.77299976,12.79300022,14.76329422,0.762654781,244,-0.11020565,,
v0.1-NLD.9.4_1-19365,24.23500061,-0.018999999,8.879934311,4.522972584,10016,-2.770065308,,
v0.1-NLD.9.4_1-27308,17.15399933,12.95300007,14.92437649,1.189275742,300,-0.550623894,,
v0.1-NLD.9.4_1-70329,16.83200073,0.707000017,15.14584637,1.428371429,202,-0.548553467,,
v0.1-NLD.9.4_1-4646,17.17700005,0.541000009,13.32197762,3.535740852,1209,-1.622722626,,
v0.1-NLD.9.4_1-31298,15.86200047,12.73900032,14.79318905,0.795426369,244,-0.103011131,,
v0.1-NLD.9.4_1-117600,19.72400093,16.09600067,17.99152374,0.695972383,200,0.050523758,,
v0.1-NLD.9.4_1-88887,19,15.99600029,17.80504608,0.765753031,237,-0.03875351,,
v0.1-NLD.9.4_1-47620,16.62899971,7.78000021,12.89337349,1.221924305,356,-0.361726761,,
v0.1-NLD.9.4_1-53814,19.13100052,9.256999969,17.81121445,1.097739339,288,-0.413885117,,
v0.1-NLD.9.4_1-19571,19.04299927,15.03199959,17.72557831,0.914184868,294,-0.38212204,,
v0.1-NLD.9.4_1-66194,19.21999931,14.67500019,17.70326424,0.997216642,290,-0.417634964,,
v0.1-NLD.9.4_1-80531,19.43899918,11.28800011,14.860116,1.557914138,369,-0.71348381,,
v0.1-NLD.9.4_1-130278,12.97299957,2.569999933,5.296339035,2.038012266,976,-0.496231079,,
v0.1-NLD.9.4_1-68027,16.58499908,0.035999998,14.99991417,1.400571227,207,-0.759585381,,
v0.1-NLD.9.4_1-128031,17.33300018,13.03600025,15.23085785,0.976606607,197,-0.592541695,,
v0.1-NLD.9.4_1-137528,17.12100029,9.56499958,15.42987156,1.012095094,748,-0.041228294,,
v0.1-NLD.9.4_1-138194,17.17000008,12.36499977,15.3279686,1.06575954,375,-0.178331375,,
v0.1-NLD.9.4_1-168575,17.27099991,12.39700031,15.43798256,1.071299076,370,-0.241317749,,
v0.1-NLD.9.4_1-81157,17.85000038,4.826000214,16.33959198,1.492576957,344,-0.312208176,,
v0.1-NLD.9.4_1-125585,16.79500008,11.39000034,15.27720737,0.869125962,336,0.07010746,,
v0.1-NLD.9.4_1-116444,15.45400047,1.036000013,12.52403641,2.251991749,409,-0.500063896,,
v0.1-NLD.9.4_1-97476,19.13699913,0.623000026,12.62026882,5.753815174,662,7.922528744,,
v0.1-NLD.9.4_1-3498,13.62199974,3.614000082,5.801050186,3.493622303,159,2.487220287,,
v0.1-NLD.9.4_1-138386,16.06599998,11.77700043,14.44644547,0.884546876,412,0.3823452,,
v0.1-NLD.9.4_1-147680,19.08399963,12.1260004,15.38951206,1.646016359,436,0.269712448,,
v0.1-NLD.9.4_1-60233,16.12599945,11.49499989,13.64512348,0.616593838,404,1.034923553,,
v0.1-NLD.9.4_1-58422,18.5720005,12.1260004,14.88959408,1.420380712,414,0.021393776,,
v0.1-NLD.9.4_1-157964,17.41300011,8.80700016,14.22317314,1.630167007,711,0.326972961,,
v0.1-NLD.9.4_1-91891,18.66399956,12.90499973,15.80287933,0.862633944,310,1.418179512,,
v0.1-NLD.9.4_1-103382,18.60899925,4.519999981,16.11104393,2.805168629,370,-0.382856369,,
v0.1-NLD.9.4_1-78951,19.00799942,4.500999928,16.81850815,1.859755993,385,0.133607864,,
v0.1-NLD.9.4_1-92636,18.68000031,14.38000011,16.70557213,1.298883796,379,-0.095228195,,
v0.1-NLD.9.4_1-68107,18.29400063,11.16100025,14.1541338,1.066379547,389,0.345633507,,
v0.1-NLD.9.4_1-12890,15.97900009,3.700000048,13.46631813,1.153233051,287,-0.03178215,,
v0.1-NLD.9.4_1-156586,15.62100029,1.248999953,13.29974556,1.457937717,271,-0.234954834,,
v0.1-NLD.9.4_1-69762,18.64100075,13.43200016,16.00420189,1.184765697,884,-0.365697861,,
v0.1-NLD.9.4_1-39756,16.03700066,8.536000252,14.52628326,0.883868039,350,-0.162117004,,
v0.1-NLD.9.4_1-168770,15.60999966,12.35299969,14.51792908,0.847095191,356,-0.319371223,,
v0.1-NLD.9.4_1-167449,15.99499989,12.35099983,14.52760792,0.841984749,357,-0.210092545,,
v0.1-NLD.9.4_1-123570,15.79100037,5.666999817,14.14799213,1.726361752,399,-0.605108261,,
v0.1-NLD.9.4_1-124913,16.20800018,11.83100033,14.51367855,0.8991521,388,-0.251721382,,
v0.1-NLD.9.4_1-28914,15.13300037,10.42800045,12.95998764,0.971178353,346,0.301387787,,
v0.1-NLD.9.4_1-102629,19.5909996,3.371999979,11.64152527,2.230925798,488,0.055925369,,
v0.1-NLD.9.4_1-110386,17.03800011,9.180000305,15.6959343,0.896415114,303,-0.418466568,,
v0.1-NLD.9.4_1-161431,16.75300026,10.93799973,15.52847195,0.93955189,212,-0.428728104,,
v0.1-NLD.9.4_1-77516,17.06800079,13.32400036,15.86551476,0.888851345,202,-0.461185455,,
v0.1-NLD.9.4_1-73547,17.32600021,3.79399991,14.58246517,1.113469005,217,-0.084835052,,
v0.1-NLD.9.4_1-25394,17.1420002,4.606999874,15.50575447,1.533439755,240,-0.775344849,,
v0.1-NLD.9.4_1-83643,15.64900017,12.42199993,14.25081062,0.761547089,200,-0.35888958,,
v0.1-NLD.9.4_1-120094,15.30200005,0.407000005,13.83053589,2.070501566,203,-0.77266407,,
v0.1-NLD.9.4_1-24758,15.77700043,12.45300007,14.31494141,0.878273427,186,-0.349658966,,
v0.1-NLD.9.4_1-115612,15.93900013,3.648999929,14.55805111,1.184829116,215,-0.386248589,,
v0.1-NLD.9.4_1-33363,15.77900028,12.49100018,14.47856998,0.927132726,214,-0.417830467,,
v0.1-NLD.9.4_1-159102,16.99500084,12.75800037,15.93330956,0.953222454,184,-0.550491333,,
v0.1-NLD.9.4_1-77515,17.29100037,9.510000229,15.88686275,1.030972958,220,-0.565237999,,
v0.1-NLD.9.4_1-20690,14.76000023,10.60099983,12.31850719,0.84847331,251,-0.069892883,,
v0.1-NLD.9.4_1-66009,14.62100029,10.61800003,12.39432812,0.85679388,168,-0.015272141,,
v0.1-NLD.9.4_1-143535,16.23200035,2.740999937,14.73252201,1.133304834,257,-0.307578087,,
v0.1-NLD.9.4_1-99203,16.1060009,5.096000195,14.85250664,1.049741268,253,-0.206493378,,
v0.1-NLD.9.4_1-165292,13.45800018,0.533999979,4.69704771,2.59986639,356,1.113287687,,
v0.1-NLD.9.4_1-22688,16.16399956,0.708999991,13.51046848,3.339029789,307,-1.576431274,,
v0.1-NLD.9.4_1-167919,16.04999924,3.901000023,13.78710938,2.833370924,300,-1.368391037,,
v0.1-NLD.9.4_1-3281,18.29400063,12.64900017,15.99247646,1.537655711,297,-0.761223793,,
v0.1-NLD.9.4_1-138235,15.39599991,12.00500011,13.5354414,0.85203135,154,-0.146858215,,
v0.1-NLD.9.4_1-160791,15.99400043,12.81799984,14.63613701,0.845771909,221,-0.103663445,,
v0.1-NLD.9.4_1-34056,15.58600044,11.77900028,14.06777287,0.839777529,202,-0.113427162,,
v0.1-NLD.9.4_1-120742,14.78899956,12.02700043,13.88028336,0.713267744,184,0.188883781,,
v0.1-NLD.9.4_1-12733,14.99499989,11.88099957,13.64456081,0.80739373,182,0.010360718,,
v0.1-NLD.9.4_1-4645,14.83500004,11.99400043,13.57662964,0.767506301,170,-0.398870468,,
v0.1-NLD.9.4_1-155768,15.01900005,11.89900017,14.0079937,0.922343433,175,-0.486906052,,
v0.1-NLD.9.4_1-75510,19.05200005,4.322999954,15.68158722,2.547130823,2276,-0.39991188,,
v0.1-NLD.9.4_1-112682,16.37800026,0.763000011,13.49414825,1.219405532,1508,0.284148216,,
v0.1-NLD.9.4_1-154779,17.81699944,0.463,15.45218849,0.923514307,1028,0.228388786,,
v0.1-NLD.9.4_1-101235,18.26300049,12.71100044,15.74918175,1.434807539,302,-0.929718018,,
v0.1-NLD.9.4_1-129393,17.22299957,6.881999969,14.69778442,1.865856886,352,-1.076915741,,
v0.1-NLD.9.4_1-103838,3.072000027,2.030999899,2.237764597,0.233722702,17,-0.089865446,,
v0.1-NLD.9.4_1-110342,17.27099991,12.52400017,15.01142025,1.282284021,293,-0.638079643,,
v0.1-NLD.9.4_1-126035,7.59499979,2.072999954,2.465275764,1.290765285,29,0.301565647,,
v0.1-NLD.9.4_1-7269,17.07299995,3.822000027,14.20138168,2.840245247,759,-1.13671875,,
v0.1-NLD.9.4_1-1978,16.21199989,12.53899956,14.8336134,0.903576136,238,-0.34488678,,
v0.1-NLD.9.4_1-28702,16.22800064,12.53999996,14.66924667,0.878512383,259,-0.193053246,,
v0.1-NLD.9.4_1-14671,16.36300087,12.48099995,14.62516308,1.000095725,186,-0.377837181,,
v0.1-NLD.9.4_1-82292,16.26199913,12.53999996,14.6576643,0.875392556,259,-0.098335266,,
v0.1-NLD.9.4_1-145481,17.94099998,13.81299973,15.55323982,0.849114597,408,0.001239777,,
v0.1-NLD.9.4_1-136907,17.84300041,0.653999984,14.67337036,3.184437275,1054,-1.329528809,,
v0.1-NLD.9.4_1-98553,16.91900063,13.64799976,15.85101318,0.83428508,297,-0.467487335,,
v0.1-NLD.9.4_1-42839,19.13899994,10.69299984,15.39756489,1.033634543,544,0.353264809,,
v0.1-NLD.9.4_1-129598,18.36400032,13.19499969,15.82992363,1.161545634,266,-0.398675919,,
v0.1-NLD.9.4_1-132239,18.3579998,14.1420002,15.8072443,0.933068156,291,-0.170255661,,
v0.1-NLD.9.4_1-136402,16.70899963,13.2489996,15.18836212,0.604325771,353,-0.13083744,,
v0.1-NLD.9.4_1-108341,16.65800095,12.84799957,15.17276573,0.608044147,354,-0.067334175,,
v0.1-NLD.9.4_1-68890,16.61499977,9.909000397,15.09204769,0.627617359,351,-0.07085228,,
v0.1-NLD.9.4_1-122029,17.63800049,13.17700005,15.17339802,0.618981302,352,-0.103201866,,
v0.1-NLD.9.4_1-37795,16.93899918,1.075999975,15.17751408,1.230108619,292,-0.20158577,,
v0.1-NLD.9.4_1-55574,17.06200027,3.778000116,14.87732697,1.68753767,248,-0.45437336,,
v0.1-NLD.9.4_1-134207,16.88100052,7.679999828,15.21269608,1.093423128,764,-0.002404213,,
v0.1-NLD.9.4_1-44238,17.29999924,13.88300037,15.66238499,0.913996756,239,0.124184608,,
v0.1-NLD.9.4_1-52356,16.79500008,9.661999702,15.27854729,0.904531181,748,0.099146843,,
v0.1-NLD.9.4_1-10878,16.50900078,12.29399967,14.81022263,0.836162984,292,-0.25637722,,
v0.1-NLD.9.4_1-6802,16.04199982,12.39599991,14.83759785,0.888873935,282,-0.341901779,,
v0.1-NLD.9.4_1-102048,16.00200081,3.23300004,14.39009762,2.039887905,346,-0.887302399,,
v0.1-NLD.9.4_1-159956,15.81299973,12.90699959,15.07526302,0.498842508,288,-0.125436783,,
v0.1-NLD.9.4_1-67547,15.67300034,3.203000069,11.15490437,3.49347043,559,-1.578895569,,
v0.1-NLD.9.4_1-81828,17.4279995,12.40400028,15.04181767,1.111517549,352,-0.317381859,,
v0.1-NLD.9.4_1-51584,16.75099945,11.90299988,14.96888924,1.141879916,358,-0.371911049,,
v0.1-NLD.9.4_1-101423,16.66799927,11.86499977,14.85621643,0.682498097,354,-0.126883507,,
v0.1-NLD.9.4_1-89573,11.69499969,2.736999989,5.138232708,2.236416817,73,2.420752764,,
v0.1-NLD.9.4_1-138878,8.503000259,2.816999912,4.133798122,1.852985859,89,1.218648195,,
v0.1-NLD.9.4_1-66018,7.504000187,0.181999996,3.481928587,2.601553917,28,0.98596859,,
v0.1-NLD.9.4_1-92137,16.95299911,13.49800014,15.69929314,0.816028833,277,-0.261306763,,
v0.1-NLD.9.4_1-129599,17.0359993,13.13899994,15.55080891,1.021316051,278,-0.503891945,,
v0.1-NLD.9.4_1-85156,16.40600014,12.89999962,14.28687,0.871540129,355,-0.516030312,,
v0.1-NLD.9.4_1-126233,16.66500092,3.492000103,13.83665848,2.44735527,473,-0.9121418,,
v0.1-NLD.9.4_1-115792,15.92599964,12.92300034,14.46957111,0.826732814,351,-0.518129349,,
v0.1-NLD.9.4_1-42849,16.37800026,12.89799976,14.27043724,1.00683856,387,-0.490462303,,
v0.1-NLD.9.4_1-123571,16.05500031,12.91499996,14.25871086,0.800605834,356,-0.372689247,,
v0.1-NLD.9.4_1-45116,17.42200089,13.50800037,15.86249924,0.86854291,379,-0.165500641,,
v0.1-NLD.9.4_1-64955,17.34900093,13.23799992,15.70817757,0.919975042,316,-0.315122604,,
v0.1-NLD.9.4_1-51585,13.5010004,9.76099968,11.95331764,0.921361268,267,0.052117348,,
v0.1-NLD.9.4_1-166762,16.68899918,12.78499985,15.1128273,0.989593983,272,0.020327568,,
v0.1-NLD.9.4_1-87378,20.47699928,3.585000038,12.36085033,2.120815992,307,0.039150238,,
v0.1-NLD.9.4_1-27309,19.30800056,15.69699955,18.23988914,1.068731189,376,-0.107011795,,
v0.1-NLD.9.4_1-157961,19.25799942,15.15400028,18.03751945,1.271564722,376,-0.269580841,,
v0.1-NLD.9.4_1-64956,10.32600021,0.514999986,3.740675211,2.141199589,37,0.721465111,,
v0.1-NLD.9.4_1-130277,7.776000023,2.698999882,5.633769035,1.97603178,13,2.773009062,,
v0.1-NLD.9.4_1-13961,16.35700035,1.717000008,11.13907051,5.2805686,1965,-4.146929741,,
v0.1-NLD.9.4_1-19573,16.5890007,3.640000105,10.49107647,5.616564751,662,-4.835323334,,
v0.1-NLD.9.4_1-31568,18.68899918,3.546000004,14.41243839,3.88600564,433,-1.094661713,,
v0.1-NLD.9.4_1-132240,16.01799965,1.830000043,10.95482254,5.061137199,641,-4.208077431,,
v0.1-NLD.9.4_1-91954,16.30200005,3.167999983,11.35305405,4.912959099,442,-3.644845963,,
v0.1-NLD.9.4_1-23347,16.33499908,3.296999931,11.00759315,5.157758236,449,-4.003006935,,
v0.1-NLD.9.4_1-91498,18.63500023,12.50199986,16.04853249,1.394354343,450,-0.497367859,,
v0.1-NLD.9.4_1-82484,18.55200005,13.47900009,16.29385757,1.149566054,566,-0.207641602,,
v0.1-NLD.9.4_1-115791,19.28800011,0.449999988,14.28952122,3.924370527,432,-1.364778519,,
v0.1-NLD.9.4_1-42848,13.75699997,9.347999573,11.8848381,0.805641234,235,-0.255461693,,
v0.1-NLD.9.4_1-76356,15.22900009,10.61800003,12.0032177,0.766055763,239,-0.140481949,,
v0.1-NLD.9.4_1-126891,15.41899967,9.803999901,12.11310005,0.924466729,251,-0.19699955,,
v0.1-NLD.9.4_1-100106,13.23900032,10.66100025,12.08923817,0.696128368,247,-0.145261765,,
v0.1-NLD.9.4_1-157963,14.04599953,10.88099957,12.51930237,0.808965623,238,-0.075297356,,
v0.1-NLD.9.4_1-27516,16.09600067,11.11800003,12.84673119,0.845304966,238,0.255531311,,
v0.1-NLD.9.4_1-101236,19.71800041,4.545000076,17.37334442,3.061378717,477,-0.988555908,,
v0.1-NLD.9.4_1-5326,18.70499992,12.43700027,16.08826828,1.302097082,893,-0.435331345,,
v0.1-NLD.9.4_1-24019,18.45000076,12.46899986,16.02458,1.368286967,448,-0.481920242,,
v0.1-NLD.9.4_1-100022,17.08300018,13.08399963,15.55538082,0.492002755,260,0.280680656,,
v0.1-NLD.9.4_1-6713,17.13299942,13.90600014,16.04909325,0.651109397,271,0.573893547,,
v0.1-NLD.9.4_1-122289,18.35000038,0.632000029,7.693848133,5.689032078,1287,3.396358013,,
v0.1-NLD.9.4_1-159215,3.513999939,3.032000065,3.347776651,0.095977165,112,-0.115863323,,
v0.1-NLD.9.4_1-13456,3.318000078,0.188999996,2.734886408,0.414461076,44,0.216306448,,
v0.1-NLD.9.4_1-137612,15.48999977,0.224000007,5.518258572,3.909847975,565,1.976518631,,
v0.1-NLD.9.4_1-107864,17.58699989,12.36200047,15.11717892,0.711681008,339,-0.289320946,,
v0.1-NLD.9.4_1-23442,15.72099972,12.33100033,14.80629921,0.35109055,340,-0.328001022,,
v0.1-NLD.9.4_1-84358,16.30200005,12.30900002,14.86058426,0.447188228,340,-0.218715668,,
v0.1-NLD.9.4_1-39678,16.42700005,13.07999992,15.2089901,0.611794531,316,-0.463310242,,
v0.1-NLD.9.4_1-141552,18.72999954,3.174000025,9.915866852,6.611867428,868,-7.404533386,,
v0.1-NLD.9.4_1-47739,17.21299934,2.969000101,10.28501225,5.577898979,169,6.940452576,,
v0.1-NLD.9.4_1-10764,6.539000034,0.658999979,3.413761854,0.766098022,311,-0.233798027,,
v0.1-NLD.9.4_1-127505,17.30999947,14.06400013,14.88020325,0.884050608,300,-0.114196777,,
v0.1-NLD.9.4_1-1443,17.29999924,11.00300026,14.865798,0.854310751,312,-0.074602127,,
v0.1-NLD.9.4_1-72354,17.25900078,8.343000412,15.63914871,0.536328614,377,-0.29045105,,
v0.1-NLD.9.4_1-5324,17.24900055,4.94299984,14.27032566,2.842694998,381,-1.175174713,,
v0.1-NLD.9.4_1-29430,16.33600044,12.42700005,14.95833015,0.594600797,326,-0.314470291,,
v0.1-NLD.9.4_1-126730,18.15699959,12.88300037,15.28118515,0.85952872,288,-0.232914925,,
v0.1-NLD.9.4_1-149495,18.95100021,12.89700031,16.54177284,1.328796148,326,-1.510726929,,
v0.1-NLD.9.4_1-162124,15.96399975,12.27700043,14.7615242,0.44746843,284,-0.259776115,,
v0.1-NLD.9.4_1-16781,15.7130003,12.27700043,14.78353786,0.416405678,275,-0.452562332,,
v0.1-NLD.9.4_1-49063,16.05800056,12.12199974,14.58602905,0.489939839,315,-0.55437088,,
v0.1-NLD.9.4_1-33963,16.38199997,11.32499981,14.69746399,0.917806268,365,-0.55003643,,
v0.1-NLD.9.4_1-59662,19.55699921,11.47299957,14.81587505,1.035281062,351,0.010475159,,
v0.1-NLD.9.4_1-153106,19.62899971,12.22099972,14.94440937,0.540130079,301,-0.334290504,,
v0.1-NLD.9.4_1-150196,17.26099968,3.943000078,15.53189373,2.429745913,386,-1.165005684,,
v0.1-NLD.9.4_1-149475,17.3390007,3.730000019,16.03501701,1.365775943,352,-0.623182297,,
v0.1-NLD.9.4_1-38892,17.32600021,3.913000107,16.08473587,1.334277749,355,-0.694164276,,
v0.1-NLD.9.4_1-150852,18.87899971,4.895999908,17.15565872,1.62218082,372,-0.927841187,,
v0.1-NLD.9.4_1-144868,17.47500038,4.243999958,11.30010033,5.248802185,60,6.887570381,,
v0.1-NLD.9.4_1-137611,19.30999947,2.470999956,16.54337692,1.737183452,332,-0.917022705,,
v0.1-NLD.9.4_1-69413,19.27899933,14.81400013,17.3814621,0.816200793,321,-0.150838852,,
v0.1-NLD.9.4_1-160482,19.72100067,14.17199993,17.3490963,1.026335716,356,0.151496887,,
v0.1-NLD.9.4_1-160679,17.96299934,7.519000053,16.45387077,1.914698958,349,-0.671730042,,
v0.1-NLD.9.4_1-3985,18.84199905,14.22599983,17.01381683,0.804587126,332,-0.329282761,,
v0.1-NLD.9.4_1-97362,19.25499916,0.204999998,16.47456741,2.894871473,391,-0.96513176,,
v0.1-NLD.9.4_1-9383,20.31100082,11.11600018,18.07408714,1.009558797,334,-0.136611938,,
v0.1-NLD.9.4_1-58939,20.125,15.40200043,17.96651459,1.009564638,326,-0.928384781,,
v0.1-NLD.9.4_1-47719,19.93899918,3.309000015,13.64943218,3.880474806,67,10.39477253,,
v0.1-NLD.9.4_1-35709,20.47500038,4.326000214,17.05983543,1.461742759,340,-0.501764297,,
v0.1-NLD.9.4_1-152381,18.3220005,0.52700001,16.00843239,2.449651718,399,-1.427568436,,
v0.1-NLD.9.4_1-129324,19.54500008,13.69900036,17.25352859,0.94794023,648,-0.385070801,,
v0.1-NLD.9.4_1-76818,16.39800072,3.302000046,14.57357788,2.819573879,253,-1.185921669,,
v0.1-NLD.9.4_1-139521,16.38299942,12.1420002,14.64530849,0.544363022,230,-0.059991837,,
